.text,.data,.bss,.rdata,.edata,.idata,.rsrc,.tls,.reloc,Num_Sections,Unknown_Sections,Unknown_Sections_lines,.text_por,.data_por,.bss_por,.rdata_por,.edata_por,.idata_por,.rsrc_por,.tls_por,.reloc_por,known_Sections_por,Unknown_Sections_por,Unknown_Sections_lines_por
11050,976,0,1080,0,288,0,0,0,5,1,18,0.8238890545779899,0.07277065314643602,0.0,0.08052490307187593,0.0,0.021473307485833582,0.0,0.0,0,0.8,0.2,0.0013420817178645989
95702,25240,0,27725,0,562,0,0,0,4,0,0,0.6413096650114924,0.1691360258394816,0.0,0.18578828511884418,0.0,0.0037660240301818013,0.0,0.0,0,1.0,0.0,0.0
139232,25130,0,26311,0,651,0,0,0,4,0,0,0.7277288787606364,0.1313478706278355,0.0,0.1375206456064059,0.0,0.0034026050051222012,0.0,0.0,0,1.0,0.0,0.0
1356,1027,0,217,0,180,3,0,0,6,1,17,0.48428571428571426,0.36678571428571427,0.0,0.0775,0.0,0.06428571428571428,0.0010714285714285715,0.0,0,0.8333333333333334,0.16666666666666666,0.006071428571428571
11453,140901,0,456,0,344,0,0,0,5,1,20,0.0747711752647316,0.9198754357789181,0.0,0.002977006541580164,0.0,0.0022458119524201236,0.0,0.0,0,0.8,0.2,0.00013057046235000718
4832,461,0,4199,0,166,3,0,3,7,1,17,0.49912199152980063,0.047619047619047616,0.0,0.43373618427848365,0.0,0.017146988947422788,0.0003098853424233034,0.0,0,0.7142857142857143,0.14285714285714285,0.0017560169403987192
1387,1024,0,217,0,181,3,0,0,6,1,17,0.4902792506185931,0.36196535878402264,0.0,0.0767055496641923,0.0,0.0639802050194415,0.0010604453870625664,0.0,0,0.8333333333333334,0.16666666666666666,0.006009190526687876
1974,1030,0,219,0,143,3,0,0,6,1,17,0.5829887773183697,0.30419373892498525,0.0,0.06467808623744832,0.0,0.04223272297696397,0.0008860011813349084,0.0,0,0.8333333333333334,0.16666666666666666,0.005020673360897815
69615,458,0,708,0,263,0,0,0,5,1,18,0.9796374996481946,0.006445076130702766,0.0,0.00996313078719991,0.0,0.003700993498634995,0.0,0.0,0,0.8,0.2,0.0002532999352677943
10499,43,49,595,3,200,3,0,3,10,2,22,0.9195935885083647,0.0037663133923097137,0.004291845493562232,0.05211526670754139,0.0002627660506262591,0.017517736708417272,0.0002627660506262591,0.0,0,0.7,0.2,0.0019269510379259
114656,26333,0,57131,0,337,0,0,0,4,0,0,0.5777372428284213,0.132688693268567,0.0,0.2878759630549691,0.0,0.001698100848042649,0.0,0.0,0,1.0,0.0,0.0
1980,1044,0,219,0,143,3,0,0,6,1,17,0.5813270698766883,0.30651790957134467,0.0,0.0642982971227246,0.0,0.04198473282442748,0.0008807985907222549,0.0,0,0.8333333333333334,0.16666666666666666,0.0049911920140927775
5249,4382,0,3213821,0,626,0,0,0,4,0,0,0.0016280623483675024,0.001359148258820041,0.0,0.9968186253558382,0.0,0.00019416403697429155,0.0,0.0,0,1.0,0.0,0.0
992,1021,0,219,0,184,3,0,0,6,1,17,0.4072249589490969,0.4191297208538588,0.0,0.08990147783251232,0.0,0.0755336617405583,0.0012315270935960591,0.0,0,0.8333333333333334,0.16666666666666666,0.0069786535303776685
986,1003,0,219,0,190,3,0,0,6,1,17,0.4077750206782465,0.4148056244830438,0.0,0.09057071960297766,0.0,0.07857733664185278,0.0012406947890818859,0.0,0,0.8333333333333334,0.16666666666666666,0.007030603804797354
12489,1059,0,856,0,260,0,0,0,5,1,18,0.8506334286881896,0.07212913771965672,0.0,0.05830268355809835,0.0,0.017708759024656042,0.0,0.0,0,0.8,0.2,0.0012259910093992644
2964,4145,0,24402,0,920,3,0,3,7,1,20,0.09132082447545983,0.1277074282897372,0.0,0.7518254921896663,0.0,0.02834519518131682,9.242998428690267e-05,0.0,0,0.7142857142857143,0.14285714285714285,0.0006161998952460178
100110,6116,0,20214,0,752,3,0,3,8,2,37,0.7868118049278894,0.048068534601328254,0.0,0.1588713797304201,0.0,0.005910323417298699,2.3578417888159705e-05,0.0,0,0.625,0.25,0.00029080048728730303
1707,1040,0,214,0,129,3,0,0,6,1,19,0.5485218508997429,0.3341902313624679,0.0,0.06876606683804627,0.0,0.041452442159383034,0.0009640102827763496,0.0,0,0.8333333333333334,0.16666666666666666,0.006105398457583547
9603,1588,0,899149,0,324,0,0,0,4,0,0,0.010545052840564687,0.0017437825586604939,0.0,0.9873553802500153,0.0,0.00035578435075944584,0.0,0.0,0,1.0,0.0,0.0
2009,1044,0,219,0,143,3,0,0,6,1,17,0.5848617176128094,0.30393013100436683,0.0,0.06375545851528384,0.0,0.04163027656477438,0.0008733624454148472,0.0,0,0.8333333333333334,0.16666666666666666,0.004949053857350801
1795,1049,0,218,0,126,3,0,0,6,1,17,0.5595386533665836,0.32699501246882795,0.0,0.06795511221945137,0.0,0.03927680798004988,0.0009351620947630922,0.0,0,0.8333333333333334,0.16666666666666666,0.00529925187032419
2524,1046,0,2001,0,141,3,0,0,6,1,17,0.44033496161898117,0.18248429867411026,0.0,0.349092812281926,0.0,0.02459874389392882,0.00052337752965806,0.0,0,0.8333333333333334,0.16666666666666666,0.0029658060013956736
16149,4114,0,6236,0,290,3,0,3,7,1,19,0.6022600134258224,0.15342731408965465,0.0,0.23256507794435743,0.0,0.01081524576713657,0.00011188185276348176,0.0,0,0.7142857142857143,0.14285714285714285,0.0007085850675020511
840,49,0,0,0,103,3,0,3,6,1,17,0.8275862068965517,0.04827586206896552,0.0,0.0,0.0,0.10147783251231528,0.002955665024630542,0.0,0,0.6666666666666666,0.16666666666666666,0.016748768472906402
21586,6070,0,3832,0,252,3,0,3,7,1,19,0.6795529671021565,0.1910908232331182,0.0,0.12063592003777743,0.0,0.00793325987722336,9.444356996694475e-05,0.0,0,0.7142857142857143,0.14285714285714285,0.0005981426097906501
1438,1041,0,1455,0,0,3,33,0,6,1,17,0.3606721845999498,0.26109857035364936,0.0,0.3649360421369451,0.0,0.0,0.0007524454477050414,0.008276899924755455,0,0.8333333333333334,0.16666666666666666,0.004263857536995234
2137,1044,0,1502,0,0,3,0,0,5,1,17,0.45439081437380396,0.2219859664044227,0.0,0.3193706145013821,0.0,0.0,0.0006378907080586859,0.0,0,0.8,0.2,0.0036147140123325536
134112,3383,0,39621,0,481,3,0,3,7,1,19,0.7550416052065623,0.019046064113679612,0.0,0.22306358446588823,0.0,0.002707997883145106,1.6889799686975714e-05,0.0,0,0.7142857142857143,0.14285714285714285,0.00010696873135084617
2064,1025,0,1993,0,178,3,0,0,6,1,17,0.39090909090909093,0.19412878787878787,0.0,0.3774621212121212,0.0,0.033712121212121214,0.0005681818181818182,0.0,0,0.8333333333333334,0.16666666666666666,0.0032196969696969696
997,1025,0,220,0,139,3,0,0,6,1,17,0.4152436484798001,0.426905456059975,0.0,0.09162848812994585,0.0,0.05789254477301124,0.0012494793835901709,0.0,0,0.8333333333333334,0.16666666666666666,0.007080383173677634
90992,25164,0,24161,0,416,0,0,0,4,0,0,0.6465576659347843,0.17880667647246914,0.0,0.17167970554169953,0.0,0.002955952051047018,0.0,0.0,0,1.0,0.0,0.0
3598,783793,0,663,0,127,0,0,0,5,1,17,0.004564842844056951,0.9944113027437268,0.0,0.0008411592011144408,0.0,0.00016112702645781899,0.0,0.0,0,0.8,0.2,2.156818464396002e-05
18808,166465,0,1711,0,1124,0,0,0,5,1,18,0.09997554830273328,0.8848590838055346,0.0,0.009094968265949417,0.0,0.005974719071260751,0.0,0.0,0,0.8,0.2,9.568055452196932e-05
187828,4151,0,25374,0,608,3,0,3,7,1,19,0.8616516657033021,0.019042507316983658,0.0,0.11640197076876496,0.0,0.0027891699466938242,1.3762351710660317e-05,0.0,0,0.7142857142857143,0.14285714285714285,8.716156083418201e-05
8457,9829,7164,0,0,147,3,0,0,6,1,18,0.33011944726364273,0.3836755406354907,0.27964712311655865,0.0,0.0,0.00573815286126942,0.0001171051604340698,0.0,0,0.8333333333333334,0.16666666666666666,0.0007026309626044188
2921,1399615,0,23988,0,360,0,0,0,4,0,0,0.002047118055847567,0.9808891262359098,0.0,0.01681145769382795,0.0,0.00025229801441462653,0.0,0.0,0,1.0,0.0,0.0
6953,4696,0,7222,0,440,0,0,0,5,1,89874,0.0636809085497092,0.04300957091175528,0.0,0.06614461693456061,0.0,0.004029857581169575,0.0,0.0,0,0.8,0.2,0.8231350460228053
9969,28777,0,14596,0,257,3,0,3,7,1,20,0.1859020979020979,0.5366340326340326,0.0,0.2721864801864802,0.0,0.004792540792540792,5.5944055944055945e-05,0.0,0,0.7142857142857143,0.14285714285714285,0.00037296037296037296
2078,1022,0,221,0,140,3,0,0,6,1,17,0.596954898017811,0.29359379488652687,0.0,0.06348750359092215,0.0,0.04021832806664752,0.0008618213157138753,0.0,0,0.8333333333333334,0.16666666666666666,0.004883654122378627
1952,1054,0,219,0,144,3,0,0,6,1,17,0.5759811153732665,0.3110061965181469,0.0,0.06462083210386545,0.0,0.04249041015048687,0.0008852168781351431,0.0,0,0.8333333333333334,0.16666666666666666,0.005016228976099144
53132,15789,0,20474,0,785,3,0,0,7,2,1938,0.5767631701783524,0.17139414465756994,0.0,0.22225116965729855,0.0,0.00852140120059487,3.256586446087211e-05,0.0,0,0.7142857142857143,0.2857142857142857,0.021037548441723387
0,0,0,23,0,260,3,19,3,9,4,62136,0.0,0.0,0.0,0.00036833002370123633,0.0,0.0041637307027096275,4.8043046569726476e-05,0.0003042726282749343,0,0.4444444444444444,0.4444444444444444,0.9950675805521747
21195,165553,0,1468,0,980,0,0,0,5,1,18,0.11201602418425698,0.8749511135539654,0.0,0.007758411111228556,0.0,0.005179320769076284,0.0,0.0,0,0.8,0.2,9.51303814728297e-05
5076,4283,0,2841640,0,517,0,0,0,4,0,0,0.0017801057402448382,0.001502008054662853,0.0,0.9965365791389562,0.0,0.00018130706613604834,0.0,0.0,0,1.0,0.0,0.0
3304,783882,0,636,0,127,3,0,0,6,1,19,0.004193047713684894,0.9948107227296435,0.0,0.0008071363032395862,0.0,0.00016117344420035762,3.8072467133942745e-06,0.0,0,0.8333333333333334,0.16666666666666666,2.4112562518163738e-05
41465,4625,0,8695,0,390,3,0,3,7,1,19,0.7511775362318841,0.08378623188405797,0.0,0.157518115942029,0.0,0.007065217391304348,5.4347826086956524e-05,0.0,0,0.7142857142857143,0.14285714285714285,0.00034420289855072465
1941,995,0,211,0,146,3,0,0,6,1,19,0.5855203619909503,0.30015082956259426,0.0,0.06365007541478129,0.0,0.0440422322775264,0.0009049773755656109,0.0,0,0.8333333333333334,0.16666666666666666,0.005731523378582202
3154,783917,0,594,0,126,0,0,0,5,1,17,0.0040035135464478655,0.9950609793249117,0.0,0.000753990820098298,0.0,0.00015993744668751778,0.0,0.0,0,0.8,0.2,2.1578861854665095e-05
12042,4595,92,0,0,206,3,0,0,6,1,18,0.7101910828025477,0.27099551781080444,0.005425807973578675,0.0,0.0,0.012149091766926162,0.00017692852087756547,0.0,0,0.8333333333333334,0.16666666666666666,0.0010615711252653928
8793,4595,92,0,0,206,3,0,0,6,1,18,0.6414970453053185,0.3352301743634639,0.006711899029692858,0.0,0.0,0.015028817392573137,0.0002188662727073758,0.0,0,0.8333333333333334,0.16666666666666666,0.0013131976362442547
250,65552,0,15365,0,130,3,0,0,6,1,17,0.003074387889371226,0.8061290996962505,0.0,0.18895187968075555,0.0,0.0015986817024730377,3.6892654672454714e-05,0.0,0,0.8333333333333334,0.16666666666666666,0.00020905837647724337
41470,4625,0,8695,0,390,3,0,3,7,1,19,0.751200072457205,0.08377864323883706,0.0,0.15750384928901368,0.0,0.007064577483923557,5.434290372248891e-05,0.0,0,0.7142857142857143,0.14285714285714285,0.00034417172357576305
8765,4595,92,0,0,206,3,0,0,6,1,18,0.6407632136852109,0.3359163681555669,0.00672563783902332,0.0,0.0,0.015059580378682652,0.0002193142773594561,0.0,0,0.8333333333333334,0.16666666666666666,0.0013158856641567367
16990,1383424,0,3513,0,2122,0,0,0,5,1,18,0.012083350224420315,0.9838962154719512,0.0,0.002498458466061717,0.0,0.0015091741716433142,0.0,0.0,0,0.8,0.2,1.280166592345884e-05
9202,6325,0,0,0,245,3,0,0,6,2,110,0.5792886370790054,0.39817437834435,0.0,0.0,0.0,0.015423355366698142,0.00018885741265344664,0.0,0,0.6666666666666666,0.3333333333333333,0.006924771797293044
5253,4329,0,2720115,0,532,0,0,0,4,0,0,0.0019240144324889964,0.0015855812827422168,0.0,0.9962955488349146,0.0,0.00019485544985420637,0.0,0.0,0,1.0,0.0,0.0
2205,1044,0,640,0,124,3,0,0,6,1,19,0.5464684014869888,0.2587360594795539,0.0,0.15861214374225527,0.0,0.030731102850061958,0.0007434944237918215,0.0,0,0.8333333333333334,0.16666666666666666,0.004708798017348203
13678,842610,0,39647,0,455,0,0,0,4,0,0,0.015258983255056393,0.9400037929918897,0.0,0.044229632191345285,0.0,0.0005075915617086313,0.0,0.0,0,1.0,0.0,0.0
2994,20466,0,1937,0,810,3,0,3,7,1,18,0.11413975830124662,0.7802218748808661,0.0,0.07384392512675841,0.0,0.030879493728794175,0.00011436849529183028,0.0,0,0.7142857142857143,0.14285714285714285,0.0006862109717509817
12039,159903,0,1713,0,1101,0,0,3,6,1,18,0.06888206114076795,0.9148972690914708,0.0,0.009801060780308622,0.0,0.0062994558780617585,0.0,0.0,0,0.6666666666666666,0.16666666666666666,0.00010298837947784892
63326,450,0,758,0,333,0,0,0,5,1,18,0.9759728750866918,0.006935347152654697,0.0,0.0116822069815828,0.0,0.0051321568929644755,0.0,0.0,0,0.8,0.2,0.0002774138861061879
1812,1037,0,218,0,126,3,0,0,6,1,19,0.5636080870917574,0.3225505443234837,0.0,0.06780715396578538,0.0,0.039191290824261274,0.0009331259720062209,0.0,0,0.8333333333333334,0.16666666666666666,0.005909797822706065
79955,24969,0,24476,0,630,0,0,0,4,0,0,0.6148965623317696,0.19202491732677074,0.0,0.18823348458048142,0.0,0.004845035760978235,0.0,0.0,0,1.0,0.0,0.0
0,0,0,0,3,1279,3,0,3,8,4,210333,0.0,0.0,0.0,0.0,1.417628685243903e-05,0.00604382362808984,1.417628685243903e-05,0.0,0,0.375,0.5,0.9939136475113528
2537,1048,0,2001,0,141,3,0,0,6,1,17,0.4414477118496607,0.1823560118322603,0.0,0.3481816599965199,0.0,0.024534539759874716,0.0005220114842526536,0.0,0,0.8333333333333334,0.16666666666666666,0.0029580650774317036
0,0,0,0,0,257,3,0,3,15,12,260214,0.0,0.0,0.0,0.0,0.0,0.0009866514126007286,1.1517331664599945e-05,0.0,0,0.13333333333333333,0.8,0.9989903139240701
13768,65552,0,1040,0,33,0,0,0,5,1,17,0.17122248476557642,0.8152219873150106,0.0,0.012933714712100485,0.0,0.0004103967168262654,0.0,0.0,0,0.8,0.2,0.00021141649048625792
5385,75,0,0,0,401,3,0,3,6,1,19,0.9148827726809379,0.0127420998980632,0.0,0.0,0.0,0.06812776078831125,0.0005096839959225281,0.0,0,0.6666666666666666,0.16666666666666666,0.0032279986408426777
1379,1034,0,217,0,186,3,0,0,6,1,17,0.4862482369534556,0.36459802538787023,0.0,0.07651622002820875,0.0,0.06558533145275035,0.0010578279266572638,0.0,0,0.8333333333333334,0.16666666666666666,0.005994358251057828
74957,6587,0,21258,0,515,0,0,0,4,0,0,0.7255049991772893,0.06375523873128333,0.0,0.20575510322599377,0.0,0.004984658865433569,0.0,0.0,0,1.0,0.0,0.0
1973,1036,0,219,0,139,3,0,0,6,1,17,0.5825214053734868,0.30587540596397994,0.0,0.06465899025686449,0.0,0.041039267788603485,0.0008857395925597874,0.0,0,0.8333333333333334,0.16666666666666666,0.005019191024505462
11509,10829,7164,0,0,208,3,0,0,6,1,18,0.38710436917695334,0.36423261915172717,0.2409606135010595,0.0,0.0,0.006996064713598601,0.00010090477952305674,0.0,0,0.8333333333333334,0.16666666666666666,0.0006054286771383405
982,1026,0,220,0,137,3,0,0,6,1,17,0.41174004192872116,0.43018867924528303,0.0,0.09224318658280922,0.0,0.05744234800838575,0.0012578616352201257,0.0,0,0.8333333333333334,0.16666666666666666,0.007127882599580713
1343,1028,0,217,0,176,3,0,0,6,1,17,0.4823994252873563,0.3692528735632184,0.0,0.07794540229885058,0.0,0.06321839080459771,0.0010775862068965517,0.0,0,0.8333333333333334,0.16666666666666666,0.00610632183908046
3309,783891,0,592,0,124,0,0,0,5,1,19,0.004199584991147747,0.9948675969464487,0.0,0.0007513310108067289,0.0,0.00015737338739870674,0.0,0.0,0,0.8,0.2,2.4113664198188936e-05
1725,1025,0,211,0,128,3,0,0,6,1,17,0.5548407848182696,0.32968800257317465,0.0,0.06786748150530718,0.0,0.04117079446767449,0.0009649404953361209,0.0,0,0.8333333333333334,0.16666666666666666,0.005467996140238018
10809,43,50,538,3,142,3,0,3,10,2,509,0.893305785123967,0.003553719008264463,0.004132231404958678,0.04446280991735537,0.00024793388429752067,0.011735537190082645,0.00024793388429752067,0.0,0,0.7,0.2,0.04206611570247934
107693,6550,0,21296,0,529,0,0,0,4,0,0,0.7914645618367286,0.048137695857953376,0.0,0.15650998030396565,0.0,0.003887762001352265,0.0,0.0,0,1.0,0.0,0.0
1993,1005,0,211,0,145,3,0,0,6,1,19,0.5903436018957346,0.29768957345971564,0.0,0.0625,0.0,0.042950236966824644,0.0008886255924170616,0.0,0,0.8333333333333334,0.16666666666666666,0.005627962085308057
575,55,0,279,0,99,3,0,0,6,1,17,0.5593385214007782,0.053501945525291826,0.0,0.2714007782101167,0.0,0.0963035019455253,0.0029182879377431907,0.0,0,0.8333333333333334,0.16666666666666666,0.016536964980544747
1985,1035,0,211,0,146,3,0,0,6,1,19,0.5839952927331568,0.30450132391879964,0.0,0.06207708149455722,0.0,0.04295380994410121,0.00088261253309797,0.0,0,0.8333333333333334,0.16666666666666666,0.005589879376287144
2006,1043,0,219,0,144,3,0,0,6,1,17,0.5844988344988346,0.3039044289044289,0.0,0.06381118881118882,0.0,0.04195804195804196,0.0008741258741258741,0.0,0,0.8333333333333334,0.16666666666666666,0.004953379953379953
55814,6550,0,21289,0,519,0,0,0,4,0,0,0.6630946157867225,0.07781685120942831,0.0,0.2529225870835907,0.0,0.006165945920258519,0.0,0.0,0,1.0,0.0,0.0
8402,9829,7164,0,0,147,3,0,0,6,1,18,0.32867816766420216,0.3845010366545398,0.2802487970895435,0.0,0.0,0.005750498767750264,0.00011735711770918906,0.0,0,0.8333333333333334,0.16666666666666666,0.0007041427062551344
8796,1881881,0,27596,0,476,0,0,0,4,0,0,0.004584236916866146,0.9807853971519985,0.0,0.014382287625947949,0.0,0.0002480783051873903,0.0,0.0,0,1.0,0.0,0.0
6983,4308,0,7123,0,429,0,0,0,5,1,93218,0.06231427526079546,0.03844334781949117,0.0,0.063563594827817,0.0,0.0038282721018016975,0.0,0.0,0,0.8,0.2,0.8318505099900947
1343,1031,0,217,0,180,3,0,0,6,1,17,0.4811895378000717,0.3694016481547832,0.0,0.07774991042637047,0.0,0.06449301325689717,0.0010748835542816195,0.0,0,0.8333333333333334,0.16666666666666666,0.006091006807595844
2009,1034,0,1993,0,177,3,0,0,6,1,17,0.38390980317217654,0.19759220332505256,0.0,0.3808522835849417,0.0,0.033823810433785594,0.0005732849226065354,0.0,0,0.8333333333333334,0.16666666666666666,0.0032486145614370344
13710,1411196,0,1397,0,959,0,0,0,5,1,18,0.009605683537918278,0.9887310128356034,0.0,0.0009787848214786166,0.0,0.0006719074042934813,0.0,0.0,0,0.8,0.2,1.2611400706238439e-05
11050,4580,0,7190,0,419,0,0,0,4,0,0,0.4754937820043892,0.19708249064073324,0.0,0.30939369163905506,0.0,0.01803003571582254,0.0,0.0,0,1.0,0.0,0.0
120504,4775,0,5444,0,534,0,0,0,4,0,0,0.9180767501923707,0.03637901216697014,0.0,0.04147588319099172,0.0,0.004068354449667446,0.0,0.0,0,1.0,0.0,0.0
1798,1045,0,215,0,129,3,0,0,6,1,19,0.5602991586163913,0.3256466188843877,0.0,0.06699906512932377,0.0,0.04019943907759427,0.0009348706762231225,0.0,0,0.8333333333333334,0.16666666666666666,0.005920847616079776
103756,6550,0,21276,0,514,0,0,0,4,0,0,0.7854590600775194,0.04958515019379845,0.0,0.16106468023255813,0.0,0.003891109496124031,0.0,0.0,0,1.0,0.0,0.0
8528,25217,0,1026347,0,305,0,0,0,4,0,0,0.00804227096078167,0.023780716090294484,0.0,0.9678893848247402,0.0,0.0002876281241836784,0.0,0.0,0,1.0,0.0,0.0
2005,1043,0,212,0,144,3,0,0,6,1,19,0.5852305896088733,0.30443666082895504,0.0,0.06187974314068885,0.0,0.04203152364273205,0.0008756567425569177,0.0,0,0.8333333333333334,0.16666666666666666,0.005545826036193812
705,160640,0,0,0,199,0,0,3,6,2,2081,0.004308553548292468,0.9817390666634073,0.0,0.0,0.0,0.0012161732710782996,0.0,0.0,0,0.5,0.3333333333333333,0.012717872246803725
1871,3284,0,3658,0,311,0,0,0,4,0,0,0.20506356861025865,0.35992985532661115,0.0,0.40092064883822887,0.0,0.034085927224901356,0.0,0.0,0,1.0,0.0,0.0
0,0,0,23,0,110,3,19,3,9,4,49532,0.0,0.0,0.0,0.00046286979271483196,0.0,0.0022137250955926746,6.0374320788891125e-05,0.00038237069832964377,0,0.4444444444444444,0.4444444444444444,0.996820285771785
127439,26726,0,54470,0,329,0,0,0,4,0,0,0.6098610286939377,0.1278976282996114,0.0,0.2606669091326736,0.0,0.0015744338737773012,0.0,0.0,0,1.0,0.0,0.0
13860,838585,0,39652,0,459,0,0,0,4,0,0,0.015528437431376855,0.9395320853817576,0.0,0.044425223739462845,0.0,0.00051425344740274,0.0,0.0,0,1.0,0.0,0.0
991,40682,0,663,0,121,0,0,0,5,1,17,0.023331920704430947,0.957809483448698,0.0,0.015609549371380139,0.0,0.0028488016198144747,0.0,0.0,0,0.8,0.2,0.0004002448556764138
188256,9438,0,28900,0,926,3,0,3,7,1,19,0.8273352523676636,0.04147750994308818,0.0,0.1270078446021666,0.0,0.004069524709398141,1.3184205322024215e-05,0.0,0,0.7142857142857143,0.14285714285714285,8.349996703948669e-05
0,0,0,0,0,253,3,0,3,7,4,61346,0.0,0.0,0.0,0.0,0.0,0.0041068095122149175,4.8697345994643294e-05,0.0,0,0.2857142857142857,0.5714285714285714,0.9957957957957958
22286,1415813,0,3596,0,2421,0,0,0,5,1,18,0.015432085942163262,0.980388938976577,0.0,0.0024900736358260383,0.0,0.00167643722812426,0.0,0.0,0,0.8,0.2,1.2464217309474051e-05
2114,1052,0,1500,0,0,3,0,0,5,1,17,0.45113102859581733,0.22449850618864703,0.0,0.3201024327784891,0.0,0.0,0.0006402048655569782,0.0,0,0.8,0.2,0.0036278275714895433
2002,1040,0,219,0,143,3,0,0,6,1,17,0.584696261682243,0.3037383177570093,0.0,0.06396028037383178,0.0,0.041764018691588786,0.0008761682242990654,0.0,0,0.8333333333333334,0.16666666666666666,0.004964953271028037
13786,30497,0,880362,0,450,0,0,0,4,0,0,0.014902253282095353,0.032966343997103,0.0,0.9516449661926613,0.0,0.00048643652814035315,0.0,0.0,0,1.0,0.0,0.0
16990,1399936,0,3513,0,2122,0,0,0,5,1,18,0.011943097711972411,0.9840831335201771,0.0,0.0024694586381494455,0.0,0.0014916570538437584,0.0,0.0,0,0.8,0.2,1.2653075857298611e-05
10949,43,50,684,3,140,3,0,3,10,2,22,0.9203160460620324,0.0036143565604774314,0.004202740186601665,0.057493485752710766,0.0002521644111960999,0.01176767252248466,0.0002521644111960999,0.0,0,0.7,0.2,0.0018492056821047323
16989,1753,0,0,0,85,3,0,3,11,6,176,0.8937345467936241,0.09221947498553316,0.0,0.0,0.0,0.004471566100268294,0.0001578199800094692,0.0,0,0.36363636363636365,0.5454545454545454,0.009258772160555526
1539,99397,0,532,0,171,3,0,0,6,1,17,0.015138846535968286,0.9777491417385573,0.0,0.005233181518606321,0.0,0.0016820940595520318,2.9510422097404067e-05,0.0,0,0.8333333333333334,0.16666666666666666,0.00016722572521862304
1741,1067,0,213,0,127,3,0,0,6,1,17,0.5495580808080808,0.3368055555555556,0.0,0.06723484848484848,0.0,0.04008838383838384,0.000946969696969697,0.0,0,0.8333333333333334,0.16666666666666666,0.005366161616161616
0,0,0,0,0,0,0,0,0,1,1,84023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0
5798,3743,0,1942054,0,293,0,0,0,4,0,0,0.002970457321321715,0.001917630519783922,0.0,0.9949618010869477,0.0,0.00015011107194675105,0.0,0.0,0,1.0,0.0,0.0
6178,24497,0,32460,0,200,3,0,0,6,1,18,0.09751246922154176,0.38665635456783887,0.0,0.5123429509438727,0.0,0.0031567649472820252,4.735147420923038e-05,0.0,0,0.8333333333333334,0.16666666666666666,0.00028410884525538227
1977,1047,0,219,0,143,3,0,0,6,1,17,0.5804462712859659,0.30739870816206694,0.0,0.0642982971227246,0.0,0.04198473282442748,0.0008807985907222549,0.0,0,0.8333333333333334,0.16666666666666666,0.0049911920140927775
12741,529,0,1365,0,267,0,0,0,5,1,18,0.8539544235924933,0.03545576407506702,0.0,0.09148793565683647,0.0,0.01789544235924933,0.0,0.0,0,0.8,0.2,0.0012064343163538875
0,0,0,0,0,253,0,0,3,6,4,78132,0.0,0.0,0.0,0.0,0.0,0.0032275348267591978,0.0,0.0,0,0.16666666666666666,0.6666666666666666,0.9967341940092871
4552,360455,17,0,0,403,0,0,0,6,2,447291,0.00560095875814243,0.4435179238062895,2.0917464606419448e-05,0.0,0.0,0.0004958669550815904,0.0,0.0,0,0.6666666666666666,0.3333333333333333,0.5503643330158801
2051,1043,0,1993,0,178,3,0,0,6,1,17,0.3880794701986755,0.19735099337748344,0.0,0.3771050141911069,0.0,0.0336802270577105,0.0005676442762535478,0.0,0,0.8333333333333334,0.16666666666666666,0.003216650898770104
5133,4333,0,3714199,0,575,0,0,0,4,0,0,0.0013782677808089705,0.0011634588533499452,0.0,0.9973038794492299,0.0,0.00015439391661117437,0.0,0.0,0,1.0,0.0,0.0
7278,4114,0,0,0,157,3,0,0,5,1,18,0.6290406222990492,0.35557476231633534,0.0,0.0,0.0,0.013569576490924806,0.0002592912705272256,0.0,0,0.8,0.2,0.0015557476231633535
1630,263696,0,296,0,103,3,0,0,7,2,2354,0.006080229183608001,0.9836393342335554,0.0,0.0011041397781275878,0.0,0.0003842108011727755,1.1190605859401229e-05,0.0,0,0.7142857142857143,0.2857142857142857,0.008780895397676831
6769,2360034,0,7368,0,322,0,0,0,4,0,0,0.0028507138155387276,0.9939107000947149,0.0,0.00310297819366071,0.0,0.00013560789608560648,0.0,0.0,0,1.0,0.0,0.0
1369,1021,0,217,0,184,3,0,0,6,1,17,0.4870152970473141,0.3632159373888296,0.0,0.07719672714336535,0.0,0.06545713269299182,0.0010672358591248667,0.0,0,0.8333333333333334,0.16666666666666666,0.006047669868374244
18438,30891,0,859585,0,356,0,0,0,4,0,0,0.020277805272361345,0.03397340723877396,0.0,0.94535726461887,0.0,0.00039152286999461107,0.0,0.0,0,1.0,0.0,0.0
1788,1046,0,218,0,123,3,0,0,6,1,19,0.559274319674695,0.3271817328745699,0.0,0.06818892711917422,0.0,0.03847356897091023,0.0009383797309978105,0.0,0,0.8333333333333334,0.16666666666666666,0.0059430716296528
425,57,0,0,0,86,3,0,0,5,1,19,0.7203389830508474,0.09661016949152543,0.0,0.0,0.0,0.14576271186440679,0.005084745762711864,0.0,0,0.8,0.2,0.03220338983050847
19575,316414,17,0,0,139,3,0,0,7,2,191801,0.03707744498048107,0.599326828917187,3.2200079931963124e-05,0.0,0.0,0.000263283006502522,5.682367046817022e-06,0.0,0,0.7142857142857143,0.2857142857142857,0.3632945606488506
